Zcand_m,Zcand_recoil_m,Zcand_q
93.25852,125.68421,0
91.37859,126.827194,0
91.22803,127.56744,0
89.90472,121.487366,0
93.029045,126.07098,0
86.74206,130.89774,0
89.060745,127.82992,0
91.84844,139.05475,0
95.45298,132.51805,0
91.40846,127.33634,0
99.26747,132.32591,0
90.22082,139.67252,0
90.53224,141.11255,0
90.193214,110.52529,0
85.9781,133.50505,0
91.45379,130.00034,0
91.688286,126.92944,0
81.898315,133.78479,0
90.557076,126.98588,0
90.03908,113.203835,0
86.82973,130.35716,0
90.73752,109.54567,0
91.0951,126.82466,0
88.174324,130.29015,0
89.47309,128.9796,0
89.26538,130.42403,0
87.32444,149.03543,0
91.33104,140.4891,0
89.69026,139.44508,0
89.18257,128.85439,0
82.46009,144.4012,0
91.26545,126.620384,0
92.01707,125.81288,0
89.47128,130.39116,0
86.60957,130.59805,0
91.4228,126.19832,0
86.149956,141.98964,0
91.147995,126.01699,0
91.889656,113.96778,0
93.02403,126.05466,0
93.25775,134.79845,0
91.67908,126.168396,0
91.894295,126.50015,0
81.1749,119.59307,0
87.969055,132.02176,0
92.488686,125.43395,0
91.55239,127.034904,0
90.98927,131.20605,0
87.93726,131.18623,0
91.17122,125.60066,0
90.071594,138.82205,0
89.44061,127.63975,0
90.15137,127.567245,0
90.402405,134.69444,0
93.71091,126.38827,0
91.575,127.661995,0
96.03852,123.27775,0
92.130455,127.800674,0
89.7402,131.96523,0
91.14547,127.00107,0
84.67964,139.04956,0
91.06011,124.36278,0
91.33578,129.98192,0
89.56915,137.48062,0
98.51355,122.0435,0
93.6445,124.88403,0
91.528366,130.70233,0
90.62869,127.33683,0
81.21782,139.02783,0
89.50345,111.12218,0
89.93354,133.91446,0
92.00887,125.07575,0
91.86274,126.12067,0
91.31065,127.035774,0
88.926186,130.69861,0
91.44151,128.40974,0
90.44397,126.47005,2
85.30444,132.02222,0
90.52972,127.5232,0
91.43557,110.015045,0
88.93118,129.13194,0
91.56301,108.90926,0
94.99052,125.174385,0
89.87458,128.57132,0
92.11248,127.06775,0
89.60156,128.75699,0
80.61414,135.80618,0
89.851326,128.11617,0
84.42952,132.0943,0
92.65403,125.97416,0
97.465126,123.68194,0
99.65219,120.19949,0
87.252106,131.36488,0
86.55936,124.06281,0
90.15388,130.15501,0
90.13387,138.88463,0
91.30141,108.21116,0
91.48508,128.02966,0
91.23627,126.47026,0
93.63119,107.0516,0
88.974785,128.31746,0
92.42365,125.61874,0
93.90997,123.61657,0
90.642075,122.9051,0
86.08551,131.47539,0
99.24916,120.58105,0
90.854294,126.15129,0
91.12949,147.1736,0
89.21854,127.47628,0
90.89452,126.48005,0
88.834366,128.51796,0
90.10732,135.27026,0
89.073395,131.56874,0
97.72338,118.12012,0
91.06012,128.36081,0
92.813644,125.98474,0
97.70359,122.94353,0
92.68552,125.2361,0
86.3568,113.21858,0
92.020386,129.29138,0
89.6469,129.24362,0
89.66287,127.785095,0
87.897285,130.50406,0
90.94876,126.87383,0
90.84474,127.77974,0
93.810905,122.020256,0
91.53117,128.2196,0
88.83033,128.6102,0
87.2952,131.90334,0
90.946655,126.92915,0
90.350464,127.9356,0
90.55876,127.440475,0
91.43294,125.690414,0
93.84876,127.69549,0
92.84042,134.55182,0
90.75165,128.84946,0
88.1254,130.37218,0
92.65825,125.00195,0
95.919136,137.65904,0
92.4481,137.16037,0
90.625694,131.9514,0
89.00206,134.89815,0
90.96776,127.28641,0
86.30882,116.84935,0
88.60638,114.297325,0
90.28218,127.26997,0
90.60468,126.82286,0
91.70886,126.81739,0
91.00703,128.37056,0
91.584236,126.70243,0
90.79721,126.53726,0
92.48279,127.66161,0
91.45861,142.12988,0
90.12004,139.66331,0
89.80137,130.17737,0
93.53187,129.83252,0
91.37686,119.23364,0
87.035065,122.962105,0
88.234146,134.90764,0
84.67088,144.69507,0
89.678925,128.87144,0
90.51338,127.47825,0
89.70463,117.65844,0
89.471245,130.86061,0
92.323975,123.26332,0
90.173004,130.39291,0
87.41219,148.24901,0
90.70064,108.08354,0
91.761856,126.821106,0
92.49494,125.3333,0
91.6523,130.00006,0
90.00278,127.904106,0
91.24959,129.868,0
91.02717,129.47041,0
90.831345,108.701965,0
94.7188,134.05888,0
91.657,126.1948,0
90.02316,140.89471,0
94.6562,124.66839,0
93.53228,124.32587,0
84.1908,133.42296,0
91.40056,131.3176,0
94.06699,126.83839,0
96.7173,120.21766,0
92.49547,129.49478,0
91.88872,129.19566,0
91.95211,126.766014,0
91.97157,126.70908,0
92.717476,141.35489,0
91.93513,125.86106,0
89.14556,129.06789,0
86.72636,137.79558,0
91.932106,127.55642,0
93.05421,124.83311,0
94.011604,124.18865,0
94.1803,124.13755,0
89.97873,128.15141,0
86.889656,132.84433,0
88.536575,134.88744,0
90.284836,127.4576,0
93.05316,114.16998,0
92.36095,127.49416,0
85.28362,132.57222,0
90.478065,129.99767,0
90.46775,126.93202,0
88.79625,135.41925,0
89.17541,112.44869,0
92.23285,126.22433,0
90.94212,127.43185,0
89.00769,135.3075,0
81.77209,117.492294,0
94.75173,124.403755,0
90.435135,130.29475,0
94.44483,130.685,0
90.163086,128.26358,0
90.61854,129.64378,0
97.00186,122.09344,0
87.75212,112.05233,0
89.492516,108.75118,0
92.20336,144.68039,0
82.75477,134.85097,0
90.62178,140.15933,0
89.95823,120.17767,0
91.02449,126.54104,0
91.38232,126.48163,0
91.05936,130.9652,0
99.097305,128.75143,0
89.97633,127.59489,0
90.07165,129.34349,0
91.56227,126.11286,0
92.19523,128.27573,0
90.95171,131.97107,0
92.0044,126.13986,0
91.176285,126.90726,0
93.16036,124.889824,0
90.35834,129.94292,0
89.02811,130.17896,0
92.93193,125.733604,0
91.9146,123.29996,0
91.8567,125.53489,0
93.235306,138.41913,0
90.425865,128.37364,0
95.02646,123.15356,0
92.40475,126.071686,0
94.85445,124.851006,0
89.40255,128.71924,0
92.42221,128.77396,0
91.94959,125.90216,0
93.05186,107.70792,0
85.99058,131.83597,0
98.515884,123.302635,0
90.650185,129.9311,0
88.518585,136.2371,0
91.66448,125.03538,0
90.9885,126.80193,0
88.49562,131.11905,0
91.600624,126.11485,0
90.56642,128.51503,0
88.35524,137.33182,0
87.93566,146.64268,2
90.734726,112.491776,0
88.9881,129.03787,0
86.012726,135.55768,0
91.69757,131.09573,0
91.14135,127.078384,0
93.670494,125.05364,0
88.57622,129.42578,0
90.65221,126.499626,0
90.07214,109.41878,0
80.00319,145.20993,0
93.60317,136.74013,0
96.69699,141.9694,0
85.055405,131.77664,0
81.619545,146.58464,0
91.954056,125.93806,0
99.594734,129.97252,0
86.454575,130.39676,0
83.201775,130.9874,0
88.32154,127.74122,0
90.6602,127.37014,0
93.28023,125.24569,0
83.87986,149.26176,0
91.74582,124.449326,0
92.59533,134.75957,0
83.68259,137.5412,0
91.71003,126.323074,0
91.6523,125.97891,0
93.42743,129.43274,0
91.72024,126.41041,0
90.02283,131.64265,0
95.89698,123.326385,0
89.09699,128.74481,0
91.32542,127.54974,0
93.492714,134.58937,0
89.440575,109.99251,0
91.68786,126.49261,0
87.98704,129.24673,0
91.65348,127.192116,0
92.66461,125.16078,0
91.94237,130.4846,0
88.49005,129.48323,0
82.99116,141.5,0
85.27663,133.74228,0
88.24085,130.89326,0
90.292114,127.82151,0
86.490265,131.96886,0
92.366165,126.73555,0
89.06085,138.82,0
90.88736,126.90447,0
92.79412,132.16978,0
90.15991,128.95212,0
89.15363,128.28825,0
87.88008,129.45642,0
90.69832,127.82257,0
94.1476,106.96819,0
95.12057,125.01324,0
85.83461,150.00041,0
92.29249,127.766205,0
96.051636,123.79897,0
91.805244,126.8,0
99.04239,119.79142,0
84.20645,141.25554,0
92.72403,127.2626,0
89.77892,128.6753,0
90.73104,131.25595,0
91.77841,124.55755,0
88.82733,141.05403,0
90.20745,132.04932,0
90.30289,133.75716,0
93.35903,125.030205,0
96.74189,123.0719,0
92.197716,123.87575,0
87.11465,112.67903,0
90.81335,125.3359,0
91.25642,126.45319,0
91.711555,126.67706,0
91.78042,126.679,0
98.87121,120.687996,0
90.514565,127.049126,0
92.55787,126.323044,0
95.98678,122.79215,0
90.795616,128.36525,0
90.03559,140.21725,0
89.87649,127.98091,0
92.0762,133.06622,0
98.35089,123.49057,0
90.59824,138.64807,0
91.10686,127.3057,0
91.896065,139.18813,0
